id,min_age,max_age,disease,calorie,difficulty,season,japanese_style,breakfast,lunch,dinner,reason,balance,advice
917,65,74,糖尿病,1900,★★,夏,和食,玄米ご飯・冷奴・卵・納豆,豚しゃぶおろしサラダ,鮭の焼き物・ひじき煮,食後血糖の安定を考えた献立,たんぱく質★★★★★ 野菜★★★★★ 食物繊維★★★★★,ゆっくりよく噛んで食べましょう
918,65,74,糖尿病,2000,★★,秋,和食,雑穀ご飯・納豆・ヨーグルト,鶏肉の蒸し料理・野菜サラダ,白身魚の煮付け・豆腐,栄養バランスを重視した献立,たんぱく質★★★★★ 野菜★★★★★ バランス★★★★★,毎食野菜を取り入れましょう
919,65,74,糖尿病,2100,★★,冬,和食,玄米ご飯・卵焼き・味噌汁,親子丼・野菜サラダ,ぶり大根・小松菜のおひたし,満足感を保った糖尿病対策献立,たんぱく質★★★★★ 野菜★★★★☆ 食物繊維★★★★★,主食量を調整しましょう
920,65,74,糖尿病,2200,★★★,春,洋食,全粒パン・卵・ヨーグルト,鶏肉のトマト煮・サラダ,白身魚グリル・野菜スープ,洋風でも糖質管理を意識した献立,たんぱく質★★★★★ 野菜★★★★★ バランス★★★★★,ソース類の量に注意しましょう
921,65,74,糖尿病,1800,★,夏,和食,雑穀ご飯・納豆・味噌汁・桃,鶏肉の蒸し料理・夏野菜サラダ,鮭の焼き物・豆腐,夏の食欲低下を防ぐ献立,たんぱく質★★★★★ 野菜★★★★★ 血糖管理★★★★★,果物は適量を守りましょう
922,65,74,糖尿病,1900,★★,秋,和食,玄米ご飯・卵・納豆,豚肉と野菜炒め,さばの焼き物・ひじき煮,秋の食材を使った健康献立,たんぱく質★★★★★ 野菜★★★★★ 食物繊維★★★★★,野菜量を意識しましょう
923,65,74,糖尿病,2000,★★,冬,和食,ご飯・納豆・味噌汁・ヨーグルト,鶏肉と根菜の煮物,たらの焼き物・豆腐料理,冬の血糖管理を支える献立,たんぱく質★★★★★ 野菜★★★★★ カルシウム★★★★★,食事時間を一定にしましょう
924,65,74,糖尿病,2100,★★,春,和食,雑穀ご飯・冷奴・卵,豚しゃぶサラダ,さわらの焼き物・野菜煮物,春野菜を活用した献立,たんぱく質★★★★★ 野菜★★★★★ 食物繊維★★★★★,旬の野菜を取り入れましょう
925,65,74,糖尿病,2200,★★★,夏,和食,玄米ご飯・納豆・牛乳,鶏肉料理・野菜サラダ,あじの焼き物・豆腐,高齢期の健康維持を考えた献立,たんぱく質★★★★★ 野菜★★★★★ カルシウム★★★★★,運動習慣も意識しましょう
926,65,74,糖尿病,1700,★,秋,和食,ご飯・卵焼き・味噌汁・りんご,鶏ささみ丼・野菜サラダ,白身魚料理・豆腐,少量でも栄養を摂れる献立,たんぱく質★★★★☆ 野菜★★★★★ 血糖管理★★★★★,欠食を避けましょう
927,65,74,糖尿病,1900,★★,冬,和食,玄米ご飯・納豆・ヨーグルト,豚肉と白菜料理,鮭鍋・野菜料理,冬でも継続しやすい献立,たんぱく質★★★★★ 野菜★★★★★ バランス★★★★★,温かい料理を取り入れましょう
928,65,74,糖尿病,2000,★★,春,和食,雑穀ご飯・卵・味噌汁,鶏肉と野菜炒め,さばの焼き物・ひじき煮,血糖管理と栄養補給を両立した献立,たんぱく質★★★★★ 野菜★★★★★ 食物繊維★★★★★,加工食品を控えましょう
929,65,74,糖尿病,2100,★★,夏,和食,玄米ご飯・納豆・冷奴,豚しゃぶサラダ,鮭の焼き物・野菜料理,夏の健康維持を支える献立,たんぱく質★★★★★ 野菜★★★★★ 食物繊維★★★★★,水分と食事を両立しましょう
930,65,74,糖尿病,2200,★★★,秋,和食,雑穀ご飯・納豆・ヨーグルト,鶏肉の照り焼き・野菜サラダ,さんまの焼き物・豆腐,健康寿命を意識した糖尿病対応献立,たんぱく質★★★★★ 野菜★★★★★ カルシウム★★★★★,継続できる食事管理を行いましょう
931,65,74,腎臓病,1800,★,春,和食,ご飯・卵焼き・減塩味噌汁・りんご,鶏肉少量と野菜の煮物・ご飯,白身魚の焼き物・野菜料理,腎臓への負担を考えながら栄養を確保した献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,医師や管理栄養士の指示を優先しましょう
932,65,74,腎臓病,1900,★★,夏,和食,雑穀ご飯・冷奴・果物,豚肉少量の野菜炒め・ご飯,鮭の焼き物・豆腐料理,必要な栄養を保ちながら調整した献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,汁物の量に注意しましょう
933,65,74,腎臓病,2000,★★,秋,和食,ご飯・卵・減塩味噌汁・梨,鶏肉と野菜の炒め物,白身魚の煮付け・野菜料理,低塩を意識した腎臓配慮献立,エネルギー★★★★★ たんぱく質★★★☆☆ 野菜★★★★☆,食品表示を確認しましょう
934,65,74,腎臓病,2100,★★,冬,和食,ご飯・卵焼き・ヨーグルト,豚肉少量の白菜煮,たら料理・野菜料理,エネルギー不足を防ぐ献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,食事量を確保しましょう
935,65,74,腎臓病,2200,★★★,通年,和食,ご飯・卵・乳製品・果物,鶏肉料理・野菜サラダ,魚料理・野菜スープ,低栄養予防を重視した献立,エネルギー★★★★★ たんぱく質★★★☆☆ バランス★★★★☆,制限しすぎに注意しましょう
936,65,74,腎臓病,1700,★,春,和食,ご飯・卵焼き・果物,鶏肉少量料理・野菜サラダ,豆腐料理・白身魚,食欲低下時でも食べやすい献立,エネルギー★★★★☆ たんぱく質★★★☆☆ 塩分管理★★★★★,少量でもエネルギーを摂りましょう
937,65,74,腎臓病,1900,★★,夏,和食,ご飯・納豆少量・野菜料理,豚肉少量の炒め物,白身魚料理・野菜煮物,塩分を控えた夏向け献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,水分量も確認しましょう
938,65,74,腎臓病,2000,★★,秋,和食,ご飯・卵・減塩味噌汁,鶏肉ときのこの料理,魚料理・野菜のおひたし,秋食材を使った腎臓配慮献立,エネルギー★★★★★ たんぱく質★★★☆☆ 野菜★★★★☆,加工食品を控えましょう
939,65,74,腎臓病,2100,★★,冬,和食,ご飯・卵料理・果物,豚肉少量と野菜の煮物,たら鍋風料理・野菜料理,温かく食べやすい献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,汁を飲みすぎないようにしましょう
940,65,74,腎臓病,2200,★★★,春,和食,ご飯・ヨーグルト・果物,鶏肉料理・野菜サラダ,白身魚の焼き物・野菜料理,栄養不足を防ぐ献立,エネルギー★★★★★ たんぱく質★★★☆☆ バランス★★★★☆,体重減少に注意しましょう
941,65,74,腎臓病,1800,★,夏,和食,ご飯・卵焼き・減塩味噌汁,鶏肉少量の冷しゃぶ,魚料理・野菜料理,夏でも継続しやすい腎臓配慮献立,エネルギー★★★★☆ たんぱく質★★★☆☆ 塩分管理★★★★★,食欲低下を防ぎましょう
942,65,74,腎臓病,1900,★★,秋,和食,ご飯・果物・卵料理,豚肉少量の野菜炒め,白身魚の煮付け,バランスを考えた献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,味付けを薄くしましょう
943,65,74,腎臓病,2000,★★,冬,和食,ご飯・ヨーグルト・卵,鶏肉と野菜の煮物,魚料理・温野菜,低塩で栄養を確保する献立,エネルギー★★★★★ たんぱく質★★★☆☆ バランス★★★★☆,必要なエネルギーを摂りましょう
944,65,74,腎臓病,2100,★★,春,和食,ご飯・卵焼き・果物,豚肉少量料理・野菜サラダ,白身魚料理・豆腐料理,春食材を使った腎臓配慮献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,自己判断で制限を増やさないようにしましょう
945,65,74,腎臓病,2200,★★★,夏,和食,ご飯・乳製品・果物,鶏肉料理・野菜料理,魚料理・野菜スープ,高齢者の体力維持を考えた献立,エネルギー★★★★★ たんぱく質★★★☆☆ バランス★★★★☆,食事記録を活用しましょう
946,65,74,腎臓病,1700,★,秋,和食,ご飯・卵・果物,鶏肉少量料理,豆腐料理・白身魚,食べやすさを重視した献立,エネルギー★★★★☆ たんぱく質★★★☆☆ 塩分管理★★★★★,無理な食事制限は避けましょう
947,65,74,腎臓病,1900,★★,冬,和食,ご飯・卵焼き・ヨーグルト,豚肉少量の白菜料理,たら料理・野菜料理,冬の栄養維持献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,定期的に体調を確認しましょう
948,65,74,腎臓病,2000,★★,春,和食,ご飯・果物・卵料理,鶏肉と野菜炒め,魚料理・温野菜,春の腎臓配慮献立,エネルギー★★★★★ たんぱく質★★★☆☆ バランス★★★★☆,野菜量は状態に合わせましょう
949,65,74,腎臓病,2100,★★,夏,和食,ご飯・ヨーグルト・卵,豚肉少量料理・野菜サラダ,白身魚料理,夏の低塩献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,調味料を控えめにしましょう
950,65,74,腎臓病,2200,★★★,秋,和食,ご飯・卵焼き・果物,鶏肉料理・野菜料理,魚料理・豆腐料理,健康維持を目的とした腎臓配慮献立,エネルギー★★★★★ たんぱく質★★★☆☆ バランス★★★★☆,専門家と相談しながら調整しましょう
951,65,74,腎臓病,1800,★,秋,和食,ご飯・卵焼き・果物・減塩味噌汁,鶏肉少量の野菜炒め・ご飯,白身魚の焼き物・野菜料理,腎臓への負担を考えながら栄養を確保する献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,体重減少がある場合は相談しましょう
952,65,74,腎臓病,1900,★★,冬,和食,雑穀ご飯・ヨーグルト・卵料理,豚肉少量の煮物・野菜料理,たらの焼き物・温野菜,冬でもエネルギー不足を防ぐ献立,エネルギー★★★★★ たんぱく質★★★☆☆ バランス★★★★☆,必要なカロリーは確保しましょう
953,65,74,腎臓病,2000,★★,春,和食,ご飯・卵・果物,鶏肉と野菜の炒め物,白身魚の煮付け・豆腐料理,春食材を使った低塩献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,味付けは薄味を基本にしましょう
954,65,74,腎臓病,2100,★★,夏,和食,ご飯・ヨーグルト・卵焼き,豚肉少量の冷しゃぶ,魚料理・野菜料理,暑い時期でも食べやすい献立,エネルギー★★★★★ たんぱく質★★★☆☆ バランス★★★★☆,食欲低下に注意しましょう
955,65,74,腎臓病,2200,★★★,通年,和食,ご飯・乳製品・果物,鶏肉料理・野菜サラダ,鮭料理・温野菜,高齢者の低栄養予防を重視した献立,エネルギー★★★★★ たんぱく質★★★☆☆ バランス★★★★☆,制限よりバランスを意識しましょう
956,65,74,腎臓病,1700,★,秋,和食,ご飯・卵焼き・果物,鶏肉少量料理・野菜サラダ,豆腐料理・白身魚,食欲が少ない時でも食べやすい献立,エネルギー★★★★☆ たんぱく質★★★☆☆ 塩分管理★★★★★,少量でも回数を分けましょう
957,65,74,腎臓病,1900,★★,冬,和食,ご飯・卵・ヨーグルト,豚肉少量と白菜の煮物,たら料理・野菜料理,温かく続けやすい献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,汁物の量を調整しましょう
958,65,74,腎臓病,2000,★★,春,和食,雑穀ご飯・卵料理・果物,鶏肉と野菜の煮物,魚料理・温野菜,栄養バランスを考えた献立,エネルギー★★★★★ たんぱく質★★★☆☆ バランス★★★★☆,定期的に検査値を確認しましょう
959,65,74,腎臓病,2100,★★,夏,和食,ご飯・ヨーグルト・卵,豚肉少量料理・野菜サラダ,白身魚料理・豆腐,夏の体力維持を考えた献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,水分量は医師の指示に従いましょう
960,65,74,腎臓病,2200,★★★,秋,和食,ご飯・卵焼き・果物,鶏肉料理・きのこ料理,魚料理・野菜料理,秋食材を活用した腎臓配慮献立,エネルギー★★★★★ たんぱく質★★★☆☆ バランス★★★★☆,きのこ類は状態に合わせましょう
961,65,74,腎臓病,1800,★,冬,和食,ご飯・卵・減塩味噌汁,鶏肉少量の煮物,白身魚の焼き物・野菜料理,冬の低栄養予防献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,温かい料理で食欲を保ちましょう
962,65,74,腎臓病,1900,★★,春,和食,雑穀ご飯・ヨーグルト・果物,豚肉少量の野菜炒め,魚料理・豆腐料理,春の食材を取り入れた献立,エネルギー★★★★★ たんぱく質★★★☆☆ バランス★★★★☆,自己判断で制限を強めないようにしましょう
963,65,74,腎臓病,2000,★★,夏,和食,ご飯・卵焼き・果物,鶏肉料理・野菜料理,白身魚料理・温野菜,食べやすさを重視した献立,エネルギー★★★★★ たんぱく質★★★☆☆ 塩分管理★★★★★,栄養不足に注意しましょう
